API Function,Risk Level,Usage Count,Risk Scenario,Sample Files,Developer Recommendation
wp_sensitive_page_meta,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
wp_render_duotone_filter_preset,MEDIUM,1,Template rendering - Host header affects template output,wp-includes/deprecated.php,Recommend configuring protection
wp_skip_border_serialization,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
wp_skip_dimensions_serialization,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
wp_skip_spacing_serialization,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
wp_add_iframed_editor_assets_html,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
wp_get_attachment_thumb_file,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
wp_typography_get_css_variable_inline_style,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
global_terms_enabled,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
fields,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
get_page_by_title,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
resolve_block_template,MEDIUM,1,Template rendering - Host header affects template output,wp-includes/deprecated.php,Recommend configuring protection
wlwmanifest_link,HIGH,1,URL generation - host header influences generated URLs,wp-includes/deprecated.php,Must configure trusted proxy and host validation
wp_queue_comments_for_comment_meta_lazyload,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
wp_img_tag_add_loading_attr,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
wp_tinycolor_string_to_rgb,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
wp_get_duotone_filter_id,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
wp_get_duotone_filter_svg,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
wp_register_duotone_support,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
wp_render_duotone_support,MEDIUM,1,Template rendering - Host header affects template output,wp-includes/deprecated.php,Recommend configuring protection
WP_Block,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
filters,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
wp_global_styles_render_svg_filters,MEDIUM,1,Template rendering - Host header affects template output,wp-includes/deprecated.php,Recommend configuring protection
block_core_navigation_submenu_build_css_colors,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
wp_print_font_faces,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
face,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
fn_get_webfonts_from_theme_json,MEDIUM,1,Response handling - Host header affects response content,wp-includes/deprecated.php,Recommend configuring protection
fn_convert_keys_to_kebab_case,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
fn_validate_webfont,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
fn_transform_src_into_uri,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
local,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
fn_compile_src,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
fn_compile_variations,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
fn_order_src,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
fn_build_font_face_css,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
print_embed_styles,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
print_emoji_styles,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
wp_admin_bar_header,MEDIUM,1,Authentication related - Host header affects authentication flow,wp-includes/deprecated.php,Recommend configuring protection
browser,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
wp_img_tag_add_decoding_attr,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
the_block_template_skip_link,HIGH,1,URL generation - host header influences generated URLs,wp-includes/deprecated.php,Must configure trusted proxy and host validation
insertBefore,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
block_core_query_ensure_interactivity_dependency,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
block_core_file_ensure_interactivity_dependency,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
block_core_image_ensure_interactivity_dependency,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
wp_render_elements_support,MEDIUM,1,Template rendering - Host header affects template output,wp-includes/deprecated.php,Recommend configuring protection
wp_interactivity_process_directives_of_interactive_blocks,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
wp_enqueue_global_styles_custom_css,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
wp_create_block_style_variation_instance_name,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
current_user_can_for_blog,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
wp_add_editor_classic_theme_styles,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/deprecated.php,Recommend configuring protection
wp_embed_unregister_handler,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/embed.php,Recommend configuring protection
WP_oEmbed,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/embed.php,Recommend configuring protection
wp_maybe_load_embeds,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/embed.php,Recommend configuring protection
wp_embed_handler_audio,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/embed.php,Recommend configuring protection
wp_embed_handler_video,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/embed.php,Recommend configuring protection
wp_oembed_register_route,HIGH,1,URL generation - host header influences generated URLs,wp-includes/embed.php,Must configure trusted proxy and host validation
WP_oEmbed_Controller,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/embed.php,Recommend configuring protection
wp_oembed_add_discovery_links,MEDIUM,1,URL generation/redirect - Host header affects generated URLs,wp-includes/embed.php,Recommend configuring protection
markup,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/embed.php,Recommend configuring protection
get_oembed_response_data_rich,MEDIUM,1,Response handling - Host header affects response content,wp-includes/embed.php,Recommend configuring protection
wp_oembed_ensure_format,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/embed.php,Recommend configuring protection
wp_filter_oembed_iframe_title_attribute,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/embed.php,Recommend configuring protection
iframe,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/embed.php,Recommend configuring protection
wp_embed_excerpt_more,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/embed.php,Recommend configuring protection
the_excerpt_embed,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/embed.php,Recommend configuring protection
wp_embed_excerpt_attachment,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/embed.php,Recommend configuring protection
oembed_head,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/embed.php,Recommend configuring protection
enqueue_embed_scripts,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/embed.php,Recommend configuring protection
print_embed_scripts,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/embed.php,Recommend configuring protection
print_embed_comments_button,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/embed.php,Recommend configuring protection
print_embed_sharing_button,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/embed.php,Recommend configuring protection
print_embed_sharing_dialog,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/embed.php,Recommend configuring protection
wp_filter_pre_oembed_result,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/embed.php,Recommend configuring protection
loaded,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/taxonomy.php,Recommend configuring protection
create_initial_taxonomies,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/taxonomy.php,Recommend configuring protection
post_categories_meta_box,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/taxonomy.php,Recommend configuring protection
post_tags_meta_box,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/taxonomy.php,Recommend configuring protection
WP_Taxonomy,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/taxonomy.php,Recommend configuring protection
unregister_taxonomy,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/taxonomy.php,Recommend configuring protection
taxonomies,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/taxonomy.php,Recommend configuring protection
unregister_taxonomy_for_object_type,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/taxonomy.php,Recommend configuring protection
get_objects_in_term,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/taxonomy.php,Recommend configuring protection
get_tax_sql,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/taxonomy.php,Recommend configuring protection
WP_Tax_Query,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/taxonomy.php,Recommend configuring protection
WP_Term,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/taxonomy.php,Recommend configuring protection
get_term_to_edit,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/taxonomy.php,Recommend configuring protection
WP_Term_Query,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/taxonomy.php,Recommend configuring protection
delete_term_meta,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/taxonomy.php,Recommend configuring protection
update_term_meta,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/taxonomy.php,Recommend configuring protection
update_termmeta_cache,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/taxonomy.php,Recommend configuring protection
register_term_meta,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/taxonomy.php,Recommend configuring protection
unregister_term_meta,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/taxonomy.php,Recommend configuring protection
wp_delete_category,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/taxonomy.php,Recommend configuring protection
wp_add_object_terms,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/taxonomy.php,Recommend configuring protection
fail,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/taxonomy.php,Recommend configuring protection
functions,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/taxonomy.php,Recommend configuring protection
split,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/taxonomy.php,Recommend configuring protection
WHERE,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/taxonomy.php,Recommend configuring protection
the_taxonomies,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/taxonomy.php,Recommend configuring protection
get_post_taxonomies,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/taxonomy.php,Recommend configuring protection
wp_get_term_taxonomy_parent_id,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/taxonomy.php,Recommend configuring protection
wp_check_term_hierarchy_for_loops,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/taxonomy.php,Recommend configuring protection
previewed,MEDIUM,1,Template rendering - Host header affects template output,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
WP_Customize_Selective_Refresh,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
WP_Customize_Widgets,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
WP_Customize_Nav_Menus,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
cron,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
wp_die_handler,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
token,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
after_setup_theme,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
containers,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
wp_redirect_status,MEDIUM,1,URL generation/redirect - Host header affects generated URLs,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
drafts,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
import_theme_starter_content,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
media_handle_sideload,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
invalid,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
filter_iframe_security_headers,MEDIUM,1,Response handling - Host header affects response content,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
add_state_query_params,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
customize_preview_override_404_status,MEDIUM,1,Template rendering - Host header affects template output,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
customize_preview_base,MEDIUM,1,Template rendering - Host header affects template output,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
customize_preview_html5,MEDIUM,1,Template rendering - Host header affects template output,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
customize_preview_loading_style,MEDIUM,1,Template rendering - Host header affects template output,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
remove_frameless_preview_messenger_channel,MEDIUM,1,Template rendering - Host header affects template output,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
customize_preview_settings,MEDIUM,1,Template rendering - Host header affects template output,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
customize_preview_signature,MEDIUM,1,Template rendering - Host header affects template output,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
remove_preview_signature,MEDIUM,1,Template rendering - Host header affects template output,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
get_template_root,MEDIUM,1,Template rendering - Host header affects template output,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
get_stylesheet_root,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
current_theme,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
client,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
prepare_setting_validity_for_js,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
user,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
unchanged,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
switch_themes,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
preserve_insert_changeset_post_content,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
handle_changeset_trash_request,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
grant_edit_post_capability_for_changeset,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
add_customize_screen_to_heartbeat_settings,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
check_changeset_lock_with_heartbeat,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
handle_override_changeset_lock_request,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
refresh_nonces,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
handle_dismiss_autosave_or_lock_request,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
remove_setting,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
WP_Customize_Panel,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
remove_panel,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
render_panel_templates,MEDIUM,1,Template rendering - Host header affects template output,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
panel_type,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
WP_Customize_Section,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
get_section,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
remove_section,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
render_section_templates,MEDIUM,1,Template rendering - Host header affects template output,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
section_type,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
WP_Customize_Control,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
get_control,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
remove_control,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
render_control_templates,MEDIUM,1,Template rendering - Host header affects template output,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
control_type,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
enqueue_control_scripts,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
set_preview_url,HIGH,1,URL generation - host header influences generated URLs,wp-includes/class-wp-customize-manager.php,Must configure trusted proxy and host validation
get_messenger_channel,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
set_return_url,HIGH,1,URL generation - host header influences generated URLs,wp-includes/class-wp-customize-manager.php,Must configure trusted proxy and host validation
set_autofocus,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
customize_pane_settings,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
now,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
Themes,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
WP_Customize_Themes_Panel,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
WP_Customize_Site_Icon_Control,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
WP_Customize_Cropped_Image_Control,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
WP_Customize_Header_Image_Setting,MEDIUM,1,Response handling - Host header affects response content,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
WP_Customize_Media_Control,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
WP_Customize_Header_Image_Control,MEDIUM,1,Response handling - Host header affects response content,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
WP_Customize_Background_Image_Setting,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
WP_Customize_Background_Image_Control,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
WP_Customize_Background_Position_Control,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
WP_Customize_Custom_CSS_Setting,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
WP_Customize_Code_Editor_Control,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
has_published_pages,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
register_dynamic_settings,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
handle_load_themes_request,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
export_header_video_settings,MEDIUM,1,Response handling - Host header affects response content,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
which,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php,Recommend configuring protection
node,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-admin-bar.php,Recommend configuring protection
remove_menu,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-admin-bar.php,Recommend configuring protection
get_nodes,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/class-wp-admin-bar.php,Recommend configuring protection
recursive_render,MEDIUM,1,Template rendering - Host header affects template output,wp-includes/class-wp-admin-bar.php,Recommend configuring protection
Username,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/user.php,Recommend configuring protection
wp_authenticate_username_password,MEDIUM,1,Authentication related - Host header affects authentication flow,wp-includes/user.php,Recommend configuring protection
wp_authenticate_email_password,MEDIUM,1,Authentication related - Host header affects authentication flow,wp-includes/user.php,Recommend configuring protection
wp_validate_application_password,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/user.php,Recommend configuring protection
wp_authenticate_spam_check,MEDIUM,1,Authentication related - Host header affects authentication flow,wp-includes/user.php,Recommend configuring protection
wp_validate_logged_in_cookie,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/user.php,Recommend configuring protection
count_many_users_posts,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/user.php,Recommend configuring protection
get_user,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/user.php,Recommend configuring protection
wp_maybe_update_user_counts,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/user.php,Recommend configuring protection
wp_schedule_update_user_counts,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/user.php,Recommend configuring protection
blog,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/user.php,Recommend configuring protection
newline,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/user.php,Recommend configuring protection
wp_get_all_sessions,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/user.php,Recommend configuring protection
wp_destroy_other_sessions,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/user.php,Recommend configuring protection
wp_destroy_all_sessions,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/user.php,Recommend configuring protection
wp_get_users_with_no_role,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/user.php,Recommend configuring protection
get_currentuserinfo,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/user.php,Recommend configuring protection
send_confirmation_on_profile_email,MEDIUM,1,Email/notifications - host header influences email content,wp-includes/user.php,Recommend configuring protection
new_user_email_admin_notice,MEDIUM,1,Authentication related - Host header affects authentication flow,wp-includes/user.php,Recommend configuring protection
wp_register_user_personal_data_exporter,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/user.php,Recommend configuring protection
wp_user_personal_data_exporter,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/user.php,Recommend configuring protection
WP_User_Request,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/user.php,Recommend configuring protection
wp_register_persisted_preferences_meta,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/user.php,Recommend configuring protection
wp_normalize_site_data,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/ms-site.php,Recommend configuring protection
wp_validate_site_data,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/ms-site.php,Recommend configuring protection
wp_uninitialize_site,HIGH,1,Requires manual analysis for specific impact,wp-includes/ms-site.php,Must configure trusted proxy and host validation
rmdir,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/ms-site.php,Recommend configuring protection
add_site_meta,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/ms-site.php,Recommend configuring protection
delete_site_meta,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/ms-site.php,Recommend configuring protection
delete_site_meta_by_key,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/ms-site.php,Recommend configuring protection
wp_maybe_update_network_site_counts_on_update,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/ms-site.php,Recommend configuring protection
wp_maybe_transition_site_statuses_on_update,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/ms-site.php,Recommend configuring protection
wp_maybe_clean_new_site_cache_on_update,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/ms-site.php,Recommend configuring protection
wp_update_blog_public_option_on_site_update,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/ms-site.php,Recommend configuring protection
wp_check_site_meta_support_prefilter,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/ms-site.php,Recommend configuring protection
get_dashboard_blog,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/ms-deprecated.php,Recommend configuring protection
generate_random_password,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/ms-deprecated.php,Recommend configuring protection
is_site_admin,HIGH,1,Authentication related - Host header affects authentication flow,wp-includes/ms-deprecated.php,Must configure trusted proxy and host validation
graceful_fail,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/ms-deprecated.php,Recommend configuring protection
get_user_details,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/ms-deprecated.php,Recommend configuring protection
clear_global_post_cache,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/ms-deprecated.php,Recommend configuring protection
is_main_blog,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/ms-deprecated.php,Recommend configuring protection
validate_email,MEDIUM,1,Email/notification - Host header affects email content,wp-includes/ms-deprecated.php,Recommend configuring protection
get_most_active_blogs,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/ms-deprecated.php,Recommend configuring protection
arsort,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/ms-deprecated.php,Recommend configuring protection
wpmu_admin_do_redirect,HIGH,1,Redirects - host header affects redirect destinations,wp-includes/ms-deprecated.php,Must configure trusted proxy and host validation
get_user_id_from_string,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/ms-deprecated.php,Recommend configuring protection
get_blogaddress_by_domain,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/ms-deprecated.php,Recommend configuring protection
create_empty_blog,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/ms-deprecated.php,Recommend configuring protection
get_admin_users_for_domain,MEDIUM,1,Authentication related - Host header affects authentication flow,wp-includes/ms-deprecated.php,Recommend configuring protection
is_user_option_local,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/ms-deprecated.php,Recommend configuring protection
install_blog_defaults,MEDIUM,1,Requires manual analysis for specific impact,wp-includes/ms-deprecated.php,Recommend configuring protection
